address_id,geocoded_address,lon,lat
18022,140 8TH AVENUE,-73.974236,40.671738
18023,35 PROSPECT PARK WEST,-73.972176,40.670208
18024,309-321 SECOND STREET,-73.98354,40.67377
18020,333 4 STREET,-73.98284,40.67174
18029,376 5TH AVENUE,-73.984566,40.671265
10998,796 BARBEY STREET,-73.88417,40.662903
10997,118 SCHENECTADY AVE,-73.933266,40.67563
10999,385 EAST 16TH STREET,-73.96342,40.6409
10990,2373 EAST 69 STREET,-73.904,40.614525
10992,4114 AVENUE I,-73.93658,40.629982
10991,1053 EAST 13TH STREET,-73.963005,40.623722
10994,2785 OCEAN PARKWAY,-73.96693,40.582066
10993,820 OCEAN PARKWAY,-73.97157,40.628586
10996,2944 WEST 5TH STREET,-73.97248,40.57778
10995,963 EAST 77TH STREET,-73.91408,40.632774
18003,470 2 STREET,-73.97922,40.671665
18004,408 3 STREET,-73.9831,40.6727
18005,408 THIRD STREET,-73.9831,40.6727
18006,300 6TH STREET,-73.98603,40.671585
18000,794 PRESIDENT STREET,-73.976685,40.674133
18001,101 GARFIELD PLACE,-73.980865,40.674168
18002,426 2 STREET,-73.98085,40.67246
18007,23 7TH AVENUE,-73.97376,40.676952
18008,34 MONTGOMERY PLACE,-73.973335,40.671364
18009,487 4 STREET,-73.977905,40.669357
10976,204 BROADWAY,-73.961494,40.709637
10975,92 WALTON STREET,-73.948906,40.70246
10978,379 HARMAN STREET,-73.91711,40.70171
10977,651 VANDERBILT STREET,-73.974724,40.65409
10979,414 ELMWOOD AVENUE,-73.97323,40.62735
10970,2364 EAST 1ST STREET,-73.96946,40.591434
10972,3224A EMMONS AVENUE,,
10971,3734 OCEANIC AVENUE,-74.00395,40.5754
10974,633 58TH STREET,-74.01199,40.63883
10973,1213 AVENUE Z,-73.957214,40.587658
10987,35 EASTERN PARKWAY,-73.96761,40.673058
10986,367 AVENUE S,,
10989,1216 EAST 82ND STREET,-73.90592,40.631195
10988,330 89TH STREET,-74.031006,40.621143
10981,351 MARINE AVE,-74.03339,40.614384
10980,3165 NOSTRAND AVENUE,-73.943085,40.606777
10983,590 PARKSIDE AVENUE,-73.95383,40.65603
10982,1001 PRESIDENT ST,-73.95839,40.66886
10985,360 OCEAN PARKWAY,-73.97381,40.640175
10984,310 LENOX ROAD,-73.94955,40.65417
10954,397 FENIMORE STREET,-73.94932,40.658768
10953,1655 FLATBUSH AVENUE,-73.9449,40.630222
10956,577 LENOX ROAD,-73.93898,40.65483
10955,119 EAST 45TH STREET,-73.93599,40.658962
10958,34 E 95 STREET,-73.92668,40.66442
10957,1018 CLARKSON AVE,-73.924164,40.658485
10959,330 LENOX ROAD,-73.94905,40.6542
10950,592 EAST 38TH STREET,-73.94078,40.64071
10952,299 EAST 54TH STREET,-73.926414,40.651226
10951,820 EAST 52ND STREET,-73.92722,40.640396
10965,27 GUNTHER PLACE,-73.91178,40.677216
10964,2240 BURNETT STREET,-73.932785,40.601997
10967,399 OCEAN PARKWAY,-73.973045,40.639248
10966,34 PLEASANT PL,-73.90993,40.677048
10969,820 OCEAN PARKWAY,-73.97157,40.628586
10968,800 OCEAN PARKWAY,-73.97165,40.628963
10961,286 10TH STREET,-73.98964,40.66994
10960,4402 AVENUE L,-73.93306,40.623203
10963,2652 CROPSEY AVENUE,-73.99041,40.588978
10962,1552 WEST 6TH STREET,-73.979935,40.60929
18098,292 LINCOLN PLACE,-73.96555,40.673347
18099,317 ST MARKS AVENUE,-73.96472,40.677746
18094,616 CARLTON AVENUE,-73.97206,40.67826
18095,620 CARLTON AVENUE,-73.97208,40.678223
18096,281 PARK PLACE,-73.96855,40.67666
18097,425 STERLING PLACE,-73.964355,40.674835
18090,630 BERGEN STREET,-73.96883,40.679543
18091,142 ST MARKS AVENUE,-73.972,40.67926
18092,262 ST MARKS AVENUE,-73.96727,40.678272
18093,264 ST MARKS AVENUE,-73.9672,40.678257
15829,844 LIBERTY AVENUE,-73.87853,40.677048
15828,430 STANLEY AVENUE,-73.89211,40.655815
15827,836 GLENMORE AVENUE,-73.87935,40.675644
15826,N/A EUCLID AVENUE,,
15821,2840 ATLANTIC AVENUE,-73.88941,40.67678
15820,228 HOLLY STREET,-73.87079,40.666996
15825,WORTMAN AVENUE,,
15824,856 LIBERTY AVENUE,-73.87837,40.67707
15823,850 LIBERTY AVENUE,-73.878456,40.67706
15822,N/A BARBEY STREET,,
14508,1110 DECATUR STREET,-73.90914,40.687138
14509,633 CENTRAL AVENUE,-73.90753,40.688065
15839,207 VAN SICLEN AVENUE,-73.89089,40.674984
14506,1119 DECATUR STREET,-73.909004,40.687294
15838,211 VAN SICLEN AVENUE,-73.89087,40.67489
14507,1155 DECATUR STREET,-73.90836,40.68795
15837,369 GLENMORE AVENUE,-73.89694,40.673054
14500,36 COVERT STREET,-73.91272,40.68588
15832,766 GLENMORE AVENUE,-73.88195,40.675266
14501,1326 BUSHWICK AVENUE,-73.91208,40.686043
15831,770 ESSEX STREET,-73.87824,40.665073
15830,SHEFFIELD AVENUE,,
14504,189 SCHAEFER STREET,-73.90787,40.689648
15836,371 GLENMORE AVENUE,-73.896866,40.673065
14505,1342 BUSHWICK AVE,-73.91152,40.685726
15835,373 GLENMORE AVENUE,-73.89679,40.673073
14502,81 SCHAEFER STREET,-73.91197,40.685467
15834,375 GLENMORE AVENUE,-73.89671,40.673084
14503,65 SCHAEFER STREET,-73.91216,40.68527
15833,165 SHEFFIELD AVENUE,-73.89725,40.673344
18076,562 5 AVENUE,-73.989624,40.665203
18077,564 5 AVENUE,-73.98968,40.665142
18078,562A 5 AVENUE,-73.98966,40.66516
18079,234A PROSPECT PARK WEST,-73.98111,40.659527
18072,461 FIFTH AVENUE,-73.98683,40.668526
18073,356 12TH STREET,-73.98492,40.665974
18074,1630 EIGHTH AVENUE,-73.98337,40.660797
18075,506 5TH AVE,-73.98801,40.667137
18070,556 5 AVENUE,-73.98946,40.665394
18071,444 9TH STREET,-73.98177,40.666977
15807,684 WYONA STREET,-73.88981,40.661808
15806,690 SHEFFIELD AVENUE,-73.89299,40.66028
15805,1140 BLAKE AVENUE,-73.875916,40.670612
15804,1164 SUTTER,-73.87506,40.672325
15809,700 ESSEX STREET,-73.87941,40.666634
15808,738 MILLER AVENUE,-73.88817,40.662495
15803,1152 SUTTER AVENUE,-73.87549,40.672268
15802,218 CRYSTAL STREET,-73.87397,40.673485
15801,543 AUTUMN AVENUE,-73.868126,40.67556
15800,120 SHERIDAN AVENUE,-73.86741,40.679802
18087,730 BERGEN STREET,-73.9644,40.678616
18088,309 STERLING PLACE,-73.96778,40.675552
18089,311 PROSPECT PLACE,-73.96637,40.67715
18083,289 PROSPECT PLACE,-73.96697,40.677277
18084,180 PARK PLACE,-73.97175,40.67732
18085,302 PARK PLACE,-73.96783,40.676495
18086,418 PARK PLACE,-73.96418,40.67573
18080,315 16TH STREET,-73.985825,40.663044
18081,54 6 AVENUE,-73.97434,40.68121
18082,179 PROSPECT PLACE,-73.97071,40.67806
15818,1204 LIBERTY AVENUE,-73.86472,40.67899
15817,876 BELMONT AVENUE,-73.876724,40.67339
15816,167 FORBELL STREET,-73.86427,40.679253
15815,991 DUMONT AVENUE,-73.881905,40.668163
15819,464 NEW LOTS AVENUE,-73.89055,40.66295
15810,604 HEGEMAN AVE,-73.88945,40.660873
15814,1789 LINDEN BOULEVARD,-73.8965,40.657932
15813,608 GEORGIA AVENUE,-73.89523,40.661644
15812,12421 FLATLANDS AVENUE,,
15811,459 ATKINS AVENUE,-73.876686,40.667385
18058,10 WINDSOR PLACE,-73.985146,40.661858
18059,245 12 STREET,-73.98926,40.668083
18054,464 SEVENTH AVE,-73.98514,40.662636
18055,360 16TH STREET,-73.983696,40.662
18056,57 WINDSOR PLACE,-73.98427,40.661446
18057,5 WINDSOR PLACE,-73.98532,40.661957
18050,183 15TH STREET,-73.990395,40.666096
18051,358A 14TH STREET,-73.98487,40.664257
18052,295 16TH STREET,-73.98647,40.663357
18053,585A 5 AVENUE,-73.990036,40.664703
18069,550 5TH AVENUE,-73.98928,40.66562
18065,576 5TH AVENUE,-73.990005,40.664757
18066,473 17TH STREET,-73.98297,40.658695
18067,465 17TH STREET,-73.9832,40.658836
18068,370 NINTH STREET,-73.98421,40.66815
18061,396 9TH STREET,-73.98314,40.667633
18062,173 15TH STREET,-73.99071,40.66625
18063,344 14TH STREET,-73.98541,40.66452
18064,572 5TH AVENUE,-73.98992,40.664856
18060,370 13TH STREET,-73.98447,40.664906
18036,429 7 AVENUE,-73.98428,40.663647
18037,178 FLATBUSH AVENUE,-73.97637,40.682568
18038,227 4 AVENUE,-73.983345,40.676964
18039,309 2 STREET,-73.98354,40.67377
18032,174 LINCOLN PLACE,-73.974335,40.675625
18033,197 7TH AVENUE,-73.97828,40.670837
18034,742 UNION STREET,-73.97857,40.67567
18035,1 MONTGOMERY PLACE,-73.97399,40.671696
18030,358 6 AVENUE,-73.98197,40.670403
18031,401 5 AVENUE,-73.985245,40.670433
18047,468 11TH STREET,-73.98322,40.665997
18048,285 13TH STREET,-73.98754,40.666405
18049,224 14TH STREET,-73.99003,40.66675
18043,444 11TH STREET,-73.98382,40.666283
18044,461 17TH STREET,-73.983315,40.658905
18045,280 9 STREET,-73.98769,40.669838
18046,420 9TH STREET,-73.98245,40.667305
18040,255 1 STREET,-73.98387,40.674778
18041,1672 8TH AVENUE,-73.9841,40.659973
18042,420 10TH STREET,-73.98545,40.66792
15780,427 AMBER STREET,-73.85765,40.668022
13121,579 MACDONOUGH STREET,-73.92308,40.68339
14452,1212A GREENE AVENUE,-73.922,40.695522
15784,433 WARWICK STREET,-73.885735,40.67299
13122,577 MAC DONOUGH STREET,-73.92315,40.683384
14453,1364 GREENE AVENUE,-73.918045,40.69955
15783,865 GLENMORE AVENUE,-73.87814,40.675827
14450,1327 GREENE AVE,-73.91835,40.699257
15782,562 VERMONT STREET,-73.89227,40.66556
13120,680 MACON STREET,-73.923615,40.684067
14451,35 GOODWIN PLACE,-73.92416,40.691795
15781,726 WORTMAN AVENUE,-73.86737,40.66388
13125,328 MALCOLM X BOULEVARD,-73.92881,40.681637
14456,140 GROVE STREET,-73.92035,40.69361
15788,N/A DREW STREET,,
13126,332 MALCOLM X BOULEVARD,-73.92879,40.6815
14457,1185 GATES AVENUE,-73.91971,40.69191
15787,N/A AUTUMN AVENUE,,
13123,304 MALCOLM X BOULEVARD,-73.92898,40.682507
14454,322 CENTRAL AVENUE,-73.92071,40.69555
15786,277 MILFORD STREET,-73.876625,40.672714
13124,497 DECATUR STREET,-73.923676,40.682575
14455,67 LINDEN STREET,-73.921104,40.691673
15785,210 BERRIMAN STREET,-73.879715,40.67355
13129,97 CHAUNCEY STREET,-73.93215,40.6801
13127,484 DECATUR STREET,-73.923454,40.682587
14458,1335 GATES AVENUE,-73.91673,40.694935
13128,490 DECATUR STREET,-73.92323,40.682613
14459,65 PALMETTO ST,-73.91936,40.69107
15789,841 ELDERT LANE,-73.86293,40.6699
15791,N/A WORTMAN AVENUE,,
14460,1084 BUSHWICK AVENUE,-73.919586,40.690315
15790,N/A LINDEN BOULEVARD,,
13132,809 HERKIMER STREET,-73.926636,40.67839
14463,255 WOODBINE STREET,-73.91386,40.695477
15795,639 NEW JERSEY AVENUE,-73.89271,40.66358
13133,806 HERKIMER STREET,-73.926674,40.678383
14464,16 WOODBINE STREET,-73.92009,40.689106
15794,730 WORTMAN AVENUE,-73.86727,40.663895
13130,207 CHAUNCEY,-73.92671,40.68073
14461,26 PALMETTO STREET,-73.92058,40.689808
15793,728 DREW STREET,-73.86154,40.672016
13131,1779 FULTON STREET,-73.92797,40.679222
14462,75 WOODBINE STREET,-73.91848,40.690773
15792,372 FORBELL STREET,-73.86291,40.673717
13136,200 HOPKINS STREET,-73.94566,40.699535
14467,952 MADISON STREET,-73.91948,40.688538
15799,181 ATKINS AVENUE,-73.87903,40.674683
13137,197 ELLERY STREET,-73.94465,40.698914
14468,1123 PUTNAM AVENUE,-73.918106,40.688763
15798,580 GEORGIA AVENUE,-73.89537,40.66221
13134,194 HOPKINS STREET,-73.94573,40.699524
14465,961 MADISON STREET,-73.918976,40.689068
15797,536 WILLIAMS AVENUE,-73.897415,40.662834
13135,196 HOPKINS ST,-73.94571,40.699528
14466,1247 MADISON STREET,-73.91376,40.69438
15796,642 MILLER AVENUE,-73.88923,40.664845
13138,125 SANDFORD STREET,-73.953445,40.695103
14469,1287 PUTNAM AVENUE,-73.91419,40.69275
13139,88 TOMPKINS AVENUE,-73.94646,40.696213
14430,151 CENTRAL AVENUE,-73.927246,40.69928
15762,134 CRYSTAL STREET,-73.87446,40.675457
13100,589 JEFFERSON AVENUE,-73.93442,40.685085
14431,274 KNICKERBOCKER,-73.92437,40.70223
15761,197 SHERIDAN AVENUE,-73.86673,40.677624
15760,139 FORBELL STREET,-73.864426,40.67988
13109,338 STUYVESANT AVENUE,-73.932106,40.68316
13103,724-A JEFFERSON AVENUE,-73.92844,40.685764
14434,641 HART STREET,-73.92694,40.69836
15766,631 CRESCENT ST,-73.86924,40.672333
13104,675 HANCOCK STREET,-73.92817,40.685055
14435,496 HART STREET,-73.93105,40.69576
15765,654 CRESCENT STREET,-73.869125,40.671818
13101,560 JEFFERSON AVENUE,-73.93593,40.684902
14432,135 WILSON AVENUE,-73.92578,40.700745
15764,1308 SUTTER AVENUE,-73.86973,40.673096
13102,594 JEFFERSON AVENUE,-73.93426,40.685093
14433,487 HART STREET,-73.93127,40.695557
15763,523 LOGAN STREET,-73.87579,40.67319
13107,723 HALSEY STREET,-73.92469,40.684704
14438,1351 DEKALB AVENUE,-73.92468,40.698776
13108,450 HALSEY STREET,-73.936226,40.68337
14439,1240 DEKALB AVENUE,-73.92657,40.696827
15769,696 LINCOLN AVENUE,-73.866325,40.672173
13105,678A HANCOCK STREET,-73.92828,40.68503
14436,57 CEDAR STREET,-73.92744,40.697163
15768,1386 SUTTER AVE,-73.866745,40.673527
13106,611 HALSEY STREET,-73.92797,40.68433
14437,1355 DEKALB AVENUE,-73.9246,40.698856
15767,660 HEMLOCK STREET,-73.86839,40.67271
13110,313 STUYVESANT AVENUE,-73.93218,40.68364
14441,33 KOSSUTH PLACE,-73.927345,40.693264
15773,611 HEGEMAN AVENUE,-73.88914,40.661022
13111,752 HALSEY STREET,-73.92402,40.68477
14442,31 KOSSUTH PLACE,-73.92737,40.693237
15772,646 WYONA STREET,-73.89032,40.66251
15771,608 PINE STREET,-73.86977,40.67056
14440,832 BUSHWICK AVENUE,-73.92719,40.694523
15770,1258 BLAKE AVENUE,-73.87018,40.67144
13114,342 MACON STREET,-73.93705,40.682526
14445,247 WILSON AVENUE,-73.92127,40.698177
15777,1434 LORING AVE,-73.858475,40.668373
13115,381 LEWIS AVENUE,-73.93494,40.682434
14446,14 HARMAN ST,-73.92484,40.693817
15776,744 CRESCENT STREET,-73.86854,40.6695
13112,770 HALSEY STREET,-73.92343,40.684837
14443,124 STANHOPE ST,-73.923195,40.697884
15775,990 JEROME STREET,-73.87832,40.656517
13113,659 MACON STREET,-73.924866,40.683937
14444,105 HARMAN STREET,-73.92277,40.69595
15774,732 BRADFORD STREET,-73.88821,40.66108
13118,592 MACON STREET,-73.92705,40.683674
14449,98 HARMAN STREET,-73.92298,40.695717
13119,479 MAC DONOUGH STREET,-73.92683,40.68296
13116,442 MACON STREET,-73.93334,40.68295
14447,18 HARMAN ST,-73.92474,40.693916
15779,609 EMERALD STREET,-73.858635,40.66811
13117,486 MACON STREET,-73.93143,40.68317
14448,90 HARMAN STREET,-73.92313,40.695564
15778,1387 STANLEY AVENUE,-73.857544,40.66693
15740,310 BRADFORD STREET,-73.8919,40.671535
14418,N/A 20TH STREET,,
14419,45TH STREET,,
15749,708 HINSDALE STREET,-73.89696,40.657303
14412,762 3 AVENUE,-73.999794,40.662178
15744,579 WYONA STREET,-73.89103,40.66448
14413,850 3 AVENUE,,
15743,637 LIVONIA AVENUE,-73.89361,40.664825
14410,870 3 AVENUE,,
15742,415 PENNSYLVANIA AVENUE,-73.89465,40.66718
14411,84 18TH STREET,-73.99679,40.666096
15741,398 BRADFORD STREET,-73.8913,40.66918
14416,248 52ND STREET,-74.01701,40.647316
15748,663 NEW JERSEY AVENUE,-73.89253,40.662945
14417,253-257 54TH STREET,-74.018105,40.646168
15747,327 NEW LOTS AVENUE,-73.89461,40.66117
14414,211-217 41ST STREET,-74.011314,40.65392
15746,527 SNEDIKER AVENUE,-73.899086,40.661922
14415,246 52ND STREET,-74.01705,40.64734
15745,640 MILLER AVENUE,-73.889244,40.664886
15751,166 ATKINS AVENUE,-73.87908,40.674835
14420,676 3 AVENUE,,
15750,774 WILLIAMS AVENUE,-73.89581,40.656578
14429,109 SUYDAM STREET,-73.9284,40.698334
14423,61 SCHAEFER STREET,-73.91221,40.68522
15755,410 VAN SICLEN AVENUE,-73.88954,40.66964
14424,1002 FLUSHING AVENUE,-73.9312,40.70375
15754,400 VAN SICLEN AVENUE,-73.889595,40.669853
14421,141 STANHOPE STREET,-73.92266,40.698444
15753,512 LINWOOD STREET,-73.88234,40.672882
14422,1286 JEFFERSON AVENUE,-73.912155,40.692417
15752,2274 PITKIN AVENUE,-73.88814,40.673035
14427,38 TROUTMAN STREET,-73.93246,40.698185
15759,393 CRESCENT STREET,-73.87094,40.679184
14428,895 WILLOUGHBY AVENUE,-73.93271,40.696213
15758,357 BERRIMAN STREET,-73.87874,40.669685
14425,16 ARION PLACE,-73.93649,40.69808
15757,609 WARWICK STREET,-73.884544,40.668324
14426,87 JEFFERSON ST,-73.932144,40.699116
15756,588 LINWOOD ST,-73.88181,40.67083
15729,899 CLEVELAND STREET,-73.87959,40.662567
15728,790 ESSEX STREET,-73.878006,40.664757
15727,793 BARBEY STREET,-73.88417,40.66293
15722,399 DE WITT AVENUE,-73.89528,40.65645
15721,403 DE WITT AVENUE,-73.89515,40.656494
15720,710 SHEPHERD AVENUE,-73.87852,40.666904
15726,654 HEGEMAN AVENUE,-73.88776,40.661602
15725,1997 LINDEN BLVD,-73.888664,40.659603
15724,728 GEORGIA AVENUE,-73.8931,40.658974
15723,95 LOUISIANA AVENUE,-73.89472,40.65683
14409,139 58TH STREET,-74.02293,40.64539
14407,251 60TH STREET,-74.0217,40.64285
15739,118 PENNSYLVANIA AVENUE,-73.896706,40.67512
14408,4604 THIRD AVENUE,-74.01246,40.649937
15738,722 WORTMAN AVENUE,-73.86746,40.663868
14401,133 57TH STREET,-74.02179,40.645657
15733,870 EUCLID AVE.,-73.869514,40.66568
14402,4002 THIRD AVENUE,-74.00896,40.653316
15732,2455-2457 LINDEN BOULEVARD,-73.87339,40.66619
15731,1055 BARBEY STREET,-73.87972,40.656937
14400,258 53RD STREET,-74.01741,40.64663
15730,942 JEROME ST,-73.878975,40.657394
14405,217 55TH STREET,-74.01936,40.646027
15737,719 FOUNTAIN AVENUE,-73.86875,40.66255
14406,213 55TH STREET,-74.01944,40.64607
15736,727 FOUNTAIN,-73.86867,40.66244
14403,224 54TH STREET,-74.01864,40.646473
15735,780 SHERIDAN AVENUE,-73.8627,40.664948
14404,225 55TH STREET,-74.01921,40.645943
15734,801 PINE STREET,-73.8685,40.66553
10929,1059 EAST 81ST,-73.909615,40.633415
10928,246 CORNELIA ST,-73.91227,40.693493
10932,713 EAST 85TH STREET,-73.91098,40.6391
10931,1258 EAST 104TH STREET,-73.8889,40.641186
10934,67 BROOKLYN TERMINAL MA,,
10933,AVENUE J,,
10936,185 HALL STREET,-73.965675,40.692276
10935,1265 EAST 108TH STREET,-73.885475,40.642567
10938,2928 WEST 5TH STREET,-73.972404,40.578033
10937,195 WILLOUGHBY AVENUE,-73.96397,40.69207
10930,1353 EAST 96TH STREET,-73.89692,40.639076
10939,2942 WEST 5TH STREET,-73.97247,40.577812
10943,960 STERLING PLACE,-73.94668,40.67233
10942,915 STERLING PLACE,-73.94833,40.672432
10945,452 LINWOOD STREET,-73.882744,40.67447
10944,228 LOGAN STREET,-73.8776,40.68088
10947,1435 BLAKE AVE,-73.86298,40.6725
10946,122 CRYSTAL STREET,-73.874535,40.675762
10949,524 RIVERDALE AVENUE,-73.89694,40.66273
10948,184 OLD MILL ROAD,-73.866806,40.661827
10941,2915 WEST 5TH STREET,-73.97232,40.57825
10940,2935 WEST 5TH STREET,-73.97242,40.577938
13183,362 HANCOCK STREET,-73.94156,40.683506
13184,382 HANCOCK STREET,-73.94044,40.683636
13181,194 HANCOCK STREET,-73.94817,40.682743
13182,433 TOMPKINS AVENUE,-73.94376,40.682636
13187,215 MACON,-73.94197,40.68197
13188,340 HALSEY STREET,-73.94028,40.682903
13185,4 ARLINGTON PLACE,-73.95132,40.681564
13186,300 HALSEY STREET,-73.94163,40.682747
10907,145 72 STREET,-74.031586,40.634624
10906,195 SOUTH 4TH STREET,-73.96017,40.710884
10909,7501 RIDGE BLVD,-74.03049,40.632042
10908,7401 FOURTH AVENUE,-74.02481,40.63145
13180,456 JEFFERSON AVENUE,-73.93968,40.68447
10910,8020 4TH AVENUE,-74.02664,40.627007
10912,8105 4TH AVENUE,-74.02688,40.626377
10911,8020 4TH AVENUE,-74.02664,40.627007
10914,9430 RIDGE BLVD,-74.03668,40.61793
10913,61 OLIVER STREET,-74.03905,40.619484
10916,182 RALPH AVENUE,-73.92284,40.68347
10915,42 VAN BUREN STREET,-73.943985,40.689972
13189,1339 FULTON STREET,-73.947876,40.680305
13194,55 HERKIMER STREET,-73.95142,40.67974
13195,1426 FULTON STREET,-73.94375,40.680073
13192,166 MAC DONOUGH STREET,-73.93975,40.681465
13193,36 DECATUR STREET,-73.94196,40.68046
13198,281 SKILLMAN STREET,-73.95617,40.689865
13199,514 DEKALB AVENUE,-73.95596,40.69084
13196,342 WILLOUGHBY AVENUE,-73.95735,40.692814
13197,214 SKILLMAN STREET,-73.95655,40.69175
10918,1092 EAST 73RD STREET,-73.91641,40.62803
10917,1648 83RD STREET,-74.00483,40.611374
10919,1109 EAST 73 STREET,-73.91591,40.627823
13190,3 VERONA PLACE,-73.94763,40.681217
13191,1365 FULTON STREET,-73.94661,40.68024
10921,2922 BRIGHTON 5 STREET,-73.96357,40.580635
10920,1446 35TH STREET,-73.980965,40.64106
10923,100 REMSEN STREET,-73.99447,40.694077
10922,286 CORBIN PLACE,-73.95348,40.57479
10925,916 THOMAS S BOYLAND ST,-73.91068,40.658005
10924,296 GRAFTON ST,-73.91728,40.660995
10927,28A CEDAR STREET,-73.92849,40.696503
10926,179 HERZL STREET,-73.91457,40.66568
13161,210 LEXINGTON AVENUE,-73.953094,40.687424
14492,181 WEIRFIELD STREET,-73.911514,40.690704
13162,303 QUINCY STREET,-73.948685,40.68719
14493,1174 HANCOCK STREET,-73.91228,40.691105
14490,1228 HANCOCK STREET,-73.91134,40.69206
13160,527 LEXINGTON AVENUE,-73.940704,40.68886
14491,211 WEIRFIELD STREET,-73.91088,40.691345
13165,494 QUINCY STREET,-73.94103,40.68806
14496,251 ELDERT STREET,-73.90839,40.691505
13166,433A MONROE STREET,-73.94,40.68669
14497,26 ELDERT STREET,-73.91388,40.68589
13163,386 QUINCY,-73.94549,40.68755
14494,140 WEIRFIELD STREET,-73.91259,40.68959
13164,438 QUINCY STREET,-73.94331,40.687798
14495,1146 HALSEY STREET,-73.910835,40.69018
13169,334 MADISON STREET,-73.94525,40.68533
13167,403 MONROE STREET,-73.94133,40.68654
14498,167 COVERT STREET,-73.90921,40.689472
13168,380 MONROE STREET,-73.94333,40.6863
14499,266 ELDERT STREET,-73.90809,40.691788
13172,368 PUTNAM AVENUE,-73.94651,40.684433
13173,289 JEFFERSON AVENUE,-73.94605,40.683746
13170,469 PUTNAM AVENUE,-73.94252,40.684902
13171,249 JEFFERSON AVENUE,-73.94781,40.683544
13176,232 JEFFERSON AVENUE,-73.94845,40.68346
13177,185 HANCOCK STREET,-73.94857,40.68271
13174,279 JEFFERSON AVENUE,-73.94638,40.68371
13175,566 PUTNAM AVENUE,-73.93952,40.685238
10901,1044 VERMONT STREET,-73.885216,40.65421
10900,9602 4TH AVENUE,-74.03156,40.615284
10903,6902 NARROWS AVENUE,-74.03391,40.638103
10902,2630 CROPSEY AVENUE,-73.99089,40.589573
10905,820 OCEAN PARKWAY,-73.97157,40.628586
10904,1116 BROOKLYN AVE,-73.943275,40.64611
13178,288 JEFFERSON AVENUE,-73.94617,40.683723
13179,335 HANCOCK STREET,-73.94271,40.683384
14470,1373 PUTNAM AVENUE,-73.91246,40.694515
13140,90 TOMPKINS AVENUE,-73.94644,40.696125
14471,1359 PUTNAM AVENUE,-73.91272,40.694252
13143,202 SPENCER STREET,-73.95479,40.692585
14474,104 CORNELIA STREET,-73.915764,40.689938
13144,155 TOMPKINS AVENUE,-73.94603,40.69404
14475,164 CORNELIA STREET,-73.91432,40.691402
13141,469 WILLOUGHBY AVENUE,-73.95023,40.69376
14472,424 IRVING AVENUE,-73.90995,40.696495
13142,192 VERNON AVENUE,-73.94423,40.695187
14473,329 CORNELIA STREET,-73.910355,40.69546
13147,646 MARCY AVENUE,-73.948616,40.69238
14478,1144 JEFFERSON AVENUE,-73.91502,40.689495
13148,174 PULASKI STREET,-73.94461,40.692898
14479,1091 HANCOCK,-73.91411,40.689255
13145,153 PULASKI STREET,-73.94495,40.692867
14476,192 CORNELIA STREET,-73.91356,40.692184
13146,647 DEKALB AVENUE,-73.95002,40.691536
14477,320 CORNELIA STREET,-73.91053,40.69527
13149,565 LAFAYETTE AVENUE,-73.9521,40.689796
13150,563A LAFAYETTE AVE,-73.95211,40.689796
14481,512 CENTRAL AVE,-73.91319,40.691273
13151,258 KOSCIUSZKO STREET,-73.94425,40.691437
14482,1219 HANCOCK STREET,-73.91149,40.691925
14480,512 CENTRAL AVENUE,-73.91319,40.691273
13154,11 VAN BUREN,-73.94467,40.689907
14485,1239 HANCOCK STREET,-73.91094,40.69248
13155,786 LAFAYETTE AVENUE,-73.94152,40.691
14486,29 WEIRFIELD STREET,-73.91533,40.686817
13152,1015 BEDFORD AVE,-73.95508,40.68925
14483,497 CENTRAL AVENUE,-73.912636,40.690968
13153,626 LAFAYETTE AVENUE,-73.94971,40.690063
14484,1292 JEFFERSON AVENUE,-73.912056,40.692524
13158,656 GREENE AVENUE,-73.94275,40.68936
14489,161 WEIRFIELD STREET,-73.912125,40.690086
13159,469A LEXINGTON AVENUE,-73.943275,40.688564
13156,523 GREENE AVENUE,-73.94992,40.68855
14487,75 WEIRFIELD STREET,-73.91414,40.688026
13157,146 VAN BUREN STREET,-73.940315,40.69039
14488,1112 HANCOCK STREET,-73.913605,40.68975
18135,102 HUNTINGTON STREET,-74.002655,40.676846
18136,51 COFFEY STREET,-74.01207,40.674816
18137,20-22 COMMERCE STREET,-74.006226,40.67948
18138,75 HUNTINGTON STREET,-74.00359,40.67712
18131,76 OTSEGO STREET,-74.01062,40.673077
18132,44 FERRIS STREET,-74.01594,40.67895
18133,61 HUNTINGTON STREET,-74.00394,40.677216
18134,57 HUNTINGTON STREET,-74.004036,40.677242
18130,42 COFFEY STREET,-74.01172,40.674595
18139,759 HICKS STREET,-74.004616,40.677002
18146,4205 MANHATTAN AVENUE,-74.00953,40.57768
18147,3921 LYME AVENUE,-74.008354,40.577034
18148,4119 SEA GATE AVE,,
18149,3704 LAUREL AVENUE,-74.00375,40.578228
18142,N/A NELSON STREET,,
18143,3751 MAPLE AVENUE,-74.00493,40.579494
18144,4305 MANHATTAN AVENUE,-74.00917,40.57841
18145,3908 CYPRESS AVENUE,-74.0084,40.5784
18140,150 MILL STREET,-74.00135,40.67502
18141,300 COFFEY STREET,-74.01757,40.678616
18113,74A SULLIVAN STREET,-74.01188,40.67758
18114,76 SULLIVAN STREET,-74.01189,40.67759
